episode_rewards,episode_lengths,episode_info_gain,episode_step_costs,episode_costs,episode_similarities,action_means,action_stds
0.5813474411408728,12,3.032544378698225,1.225598468778676,1.336812408671323,0.9860853432282004,4.75,3.3942353090693835
0.5717750578070223,12,2.9112426035502956,1.1697337728716368,1.4852438661763978,0.9545454545454546,4.0,2.798809270624444
0.16139814639826494,14,2.940828402366864,1.3897151279842994,1.6613098833543818,0.9684601113172542,4.857142857142857,2.747912008810192
0.05097909599854121,13,2.8757396449704142,1.4123802744859364,1.6787362902255742,0.9517625231910947,5.0,2.57203899958469
0.1403767139531417,13,2.9023668639053253,1.380995074976092,1.667314933988265,0.9587198515769945,4.6923076923076925,2.9712627562812255
0.45118907045252954,11,2.952662721893491,1.2507368257204807,1.4991778489984153,0.9698515769944341,5.363636363636363,3.0828772650569403
0.7069722657540901,11,2.9556213017751483,1.1243245180105288,1.1867514421272214,0.9712430426716141,5.363636363636363,2.459590774267033
-0.23597022425618383,12,2.957100591715976,1.59653540798608,2.0480865786510196,0.962430426716141,5.75,1.8763883748662837
0.4349449568128375,12,3.0251479289940826,1.2951014860906227,1.4793860018001297,0.9851576994434137,4.5,3.278719262151
0.14143434065392224,13,3.084319526627219,1.4714425929866484,1.5003910524340136,0.9976808905380334,4.3076923076923075,2.553568103491974
0.5386974035513064,12,3.0000000000000004,1.230651298224347,1.4773149339882639,0.9828385899814471,4.083333333333333,2.8999521068842196
-0.0972897724356561,12,2.9511834319526624,1.5242366021941594,1.7850104602052717,0.9652133580705009,4.916666666666667,3.200477394945253
0.5224035283070966,12,3.025147928994083,1.251372200343493,1.3571067811865505,0.9925788497217068,3.9166666666666665,2.9568658332016953
0.651281841906035,11,3.017751479289941,1.1832348186919528,1.3267514421272222,0.9837662337662337,4.909090909090909,3.6295390504867506
0.4712053924333988,12,2.9319526627218937,1.2303736351442471,1.4631118318204335,0.9707792207792207,3.9166666666666665,2.43099202430247
0.6357733218236161,12,2.911242603550296,1.13773464086334,1.2627564927611055,0.9666048237476809,3.9166666666666665,3.2264101137676566
0.39666100987427394,12,2.8698224852071004,1.2365807376664133,1.5480256121069182,0.9540816326530612,4.0,3.1885210782848317
0.30263410795515217,13,2.9437869822485205,1.3205764371466844,1.487670273047592,0.9717068645640075,4.230769230769231,1.8873606379054304
0.08240086655308893,12,3.0443786982248517,1.4809889158358815,1.5148885271170713,0.9916512059369202,4.5,2.8136571693556887
0.0034968220983129517,14,2.994082840236686,1.4952930090691872,1.7753910524340129,0.9786641929499073,4.5,2.921594476602509
0.40342440912242117,12,2.899408284023669,1.2479919374506236,1.601457069611996,0.9573283858998145,4.916666666666667,2.628635049264584
0.5121795829613123,10,2.863905325443787,1.1758628712412373,1.4498275605729711,0.950834879406308,5.4,2.154065922853802
-0.44517140786751686,13,2.9955621301775146,1.7203667690225153,2.104802307403559,0.9819109461966605,6.0,2.6311740579210876
-0.4053699791777186,14,3.0591715976331364,1.7322707884054274,1.899299782086616,0.9907235621521335,5.285714285714286,2.3430313524081035
0.46213565910731064,10,2.9023668639053257,1.2201156023990074,1.3827564927611056,0.9596474953617811,5.6,2.2891046284519194
0.4216532926172389,14,2.9911242603550297,1.2847354838688954,1.6628784258493052,0.9758812615955473,4.071428571428571,2.3134478201002353
-0.0946042735085254,14,2.9023668639053257,1.4984855687069254,1.869741340859457,0.9517625231910947,4.714285714285714,2.6302789485031384
-0.21267779641847015,14,3.0976331360946747,1.6551554662565724,2.0438834764831886,0.9981447124304267,4.214285714285714,2.9563145837964107
0.031721765911176626,14,2.9556213017751483,1.4619497679319857,1.8792388155425175,0.9726345083487941,4.357142857142857,2.8935184429327276
0.021357558213673355,14,3.0221893491124265,1.5004158954493765,1.6916042558696085,0.9809833024118738,3.357142857142857,3.1306581429730174
-0.2978891179221646,14,2.8860946745562126,1.5919918962391888,1.78308657865102,0.950834879406308,5.0,2.9760952365713798
0.12187571948371534,12,3.022189349112426,1.4501568148143553,1.6438225099390886,0.9805194805194806,4.5,2.9011491975882016
0.4079318963827534,11,2.965976331360947,1.2790222174890968,1.6443860018001297,0.9758812615955473,5.2727272727272725,2.699862255439545
0.12181271327577958,12,3.0325443786982245,1.4553658327112224,1.6762489168102812,0.9865491651205937,6.083333333333333,2.253084305765962
0.4378584019360836,13,2.9334319526627217,1.2477867753633192,1.3508935777509539,0.9670686456400742,4.230769230769231,2.8864096983528795
0.2794605110645785,13,2.93491124260355,1.3277253657694859,1.710452018978113,0.9726345083487941,4.461538461538462,2.845114155216451
1.0113113228768482,11,2.9112426035502956,0.9499656403367239,1.1983199846221462,0.9656771799628943,3.3636363636363638,1.9198829165402616
0.687232225249762,13,2.9142011834319526,1.1134844790910954,1.4174621202458775,0.9647495361781077,3.6923076923076925,2.4925925763107157
0.33519978676538387,13,2.9082840236686387,1.2865421184516277,1.6650966799187845,0.9642857142857143,4.3076923076923075,3.147272699304428
0.8090170831255418,11,3.057692307692308,1.124337612283383,1.5154520189781124,0.9930426716141002,4.636363636363637,2.7393671224217027
0.7792259866663458,11,3.0088757396449703,1.1148248764893125,1.4163351365237957,0.9907235621521335,4.181818181818182,3.537286628789767
0.3698541183377324,13,2.992603550295858,1.3113747159790627,1.6371677477306503,0.974025974025974,3.6923076923076925,2.671346977566975
0.7039200639111243,14,2.936390532544378,1.1162352343166273,1.3269595949289361,0.9633580705009277,2.5,2.412763679150648
-0.5863007624551072,13,3.0784023668639047,1.8323515646595063,1.8271677477306514,0.9962894248608535,5.3076923076923075,2.1620722034700304
0.6076713339597395,11,2.8476331360946743,1.1199809010674675,1.343319984622147,0.9582560296846011,4.909090909090909,2.9986222731764802
0.2890942636076373,13,2.9038461538461537,1.3073759451192586,1.5680865786510196,0.961038961038961,4.3076923076923075,3.2906537901857598
1.0587016499574815,10,2.8668639053254434,0.9040811276839812,0.9579036790187188,0.9601113172541744,3.1,2.5475478405713994
0.20268899468739557,14,2.986686390532544,1.3919986979225742,1.6108073580374396,0.9772727272727273,4.071428571428571,3.150153867314278
